employee_id,sector,Gender,Age,role,Hire_Date,Years_At_Company,Education_Level,quality_score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,development_score,Promotions,Employee_Satisfaction_Score,Resigned,date,output_score,performance_status,performance_drivers,employee_explanation,strengths
82945,Engineering,Female,27,Analyst,2017-02-09 08:03:05.556036,7,Bachelor,2,4800.0,58,14,22,11,25,2,81,1,1.15,False,2024-12-31,12.422360248447205,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
90377,Marketing,Male,32,Analyst,2017-05-28 08:03:05.556036,7,High School,3,5200.0,53,5,23,3,75,18,21,0,4.37,False,2024-12-31,4.746084480303749,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
41721,Sales,Male,44,Analyst,2024-04-27 08:03:05.556036,0,Bachelor,3,5200.0,52,8,4,10,100,6,64,0,1.94,False,2024-12-31,9.070294784580499,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
867,Engineering,Male,32,Specialist,2023-09-04 08:03:05.556036,1,High School,3,5850.0,52,1,4,8,25,15,52,2,1.01,False,2024-12-31,1.1337868480725624,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
98444,HR,Female,37,Consultant,2018-04-13 08:03:05.556036,6,Bachelor,2,6600.0,45,3,18,7,75,5,0,1,3.28,False,2024-12-31,3.401360544217687,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'Limited recent training or development activity']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'Limited recent training or development activity'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Consider completing relevant training to strengthen skills and performance.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
83040,IT,Male,53,Specialist,2023-04-14 08:03:05.556036,1,Bachelor,4,6300.0,36,43,3,14,75,1,93,2,2.07,False,2024-12-31,70.20408163265306,Needs Improvement,['High number of sick days affecting consistency'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['High number of sick days affecting consistency'], 'recommended_actions': ['Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Good productivity level', 'Strong quality of work']}","['Good productivity level', 'Strong quality of work']"
13925,Operations,Female,58,Manager,2017-02-11 08:03:05.556036,7,High School,1,6600.0,38,47,3,6,75,3,19,1,5.0,False,2024-12-31,72.84939292172564,Needs Improvement,['Quality score below expected level'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Quality score below expected level'], 'recommended_actions': ['Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good productivity level']}",['Good productivity level']
79893,Operations,Female,47,Analyst,2018-05-26 08:03:05.556036,6,Bachelor,1,4400.0,43,2,1,10,0,3,41,2,1.62,True,2024-12-31,2.8149190710767065,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
31184,Finance,Female,56,Analyst,2016-06-08 08:03:05.556036,8,High School,4,5600.0,49,3,17,12,50,19,97,2,4.65,False,2024-12-31,3.1943212067435667,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
13800,IT,Female,26,Engineer,2021-09-18 08:03:05.556036,2,PhD,2,7200.0,53,6,13,4,0,18,81,2,2.4,False,2024-12-31,6.173898130680843,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
40989,Legal,Female,38,Consultant,2018-04-09 08:03:05.556036,6,High School,4,7700.0,53,1,8,4,50,19,1,0,4.16,False,2024-12-31,1.074113856068743,Needs Improvement,"['Lower productivity relative to workload', 'Limited recent training or development activity']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Limited recent training or development activity'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Consider completing relevant training to strengthen skills and performance.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
66734,Engineering,Male,31,Manager,2024-05-01 08:03:05.556036,0,Bachelor,2,7200.0,57,11,5,8,75,15,74,2,2.77,False,2024-12-31,11.318813239581548,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
78331,Engineering,Female,50,Technician,2016-03-16 08:03:05.556036,8,Bachelor,3,4550.0,55,47,27,12,0,16,56,2,2.94,False,2024-12-31,42.00804409354983,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
24379,Engineering,Female,52,Developer,2018-05-13 08:03:05.556036,6,Bachelor,2,6000.0,40,27,5,9,75,12,11,0,2.64,False,2024-12-31,38.895558223289314,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
23415,Operations,Male,37,Consultant,2024-08-31 08:03:05.556036,0,Master,2,6600.0,39,13,10,10,50,9,54,2,2.6,False,2024-12-31,18.089053803339517,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
97560,Engineering,Female,50,Specialist,2018-09-04 08:03:05.556036,6,Master,2,5400.0,52,0,6,0,50,7,7,1,4.52,False,2024-12-31,0.0,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
